SiteCode,IWI,AWA,MWA,AWM,MWM,AWI,Species,LifeHistory,Life.stage,Start,End,Thresh.hi,Thresh.lo,year
LAK,0.467958333333333,1.45127607808858,2.61282142857143,1.66406337412587,2.887375,1.24839729020979,Chinook,win_outmigrants,rearing,2012-04-15,2013-01-31,18,9,2012
MAR,0.01525,0.783789730075367,1.764875,1.03215339008817,1.94758333333333,0.533670665237266,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
VAL,0.0176666666666667,0.887012558295167,1.75711904761905,1.09279698067633,2.403375,0.683918985271974,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
SFS,0.666458333333333,1.77163850732601,3.513625,2.05148965617716,3.75641666666667,1.49914772727273,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
BVC,2.448375,3.38160471231667,5.29921428571429,3.5919621465491,5.41220833333333,3.17488915703861,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
BIU,0.9415,1.82641891441891,3.57760714285714,2.0629087995338,3.87466666666667,1.5998766025641,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
CHA,0.082,0.957303330490187,2.86566071428571,1.22935854511125,4.6274,0.70452019417228,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
HER,0.777416666666667,1.37926267482517,1.78383333333333,1.55057007575758,1.86858333333333,1.19945148601399,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
CAM,1.20554166666667,2.2710403971029,4.31591071428571,2.48205055361305,4.67941666666667,2.05624125874126,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
LOO,0.230875,1.45716063103563,3.14364880952381,1.70874868881119,3.54358333333333,1.20942701048951,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
LAK,0.241125,1.4123791000666,3.19926190476191,1.64658027389277,3.62141666666667,1.17544565850816,Chinook,win_outmigrants,rearing,2013-04-15,2014-01-31,18,9,2013
MAR,0.034,0.958688916561294,2.75967261904762,1.15069041375291,2.83404166666667,0.758114219114219,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
STH,0.76075,1.65644182900433,2.61717857142857,1.82077782634033,2.76870833333333,1.48181716200466,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
VAL,0.79875,1.58987978687979,2.9777380952381,1.74777127039627,3.078125,1.41605973193473,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
SEC,0.0989130434782609,1.58608954360857,4.09294047619048,1.78966448135198,4.247875,1.3773922481504,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
SFS,0.868041666666667,1.85427308108558,3.85748214285714,2.13355026223776,4.11995833333333,1.58327403846154,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
BVC,2.59404166666667,3.52200711788212,5.82675595238095,3.72786057692308,5.957625,3.30106570512821,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
BIU,1.10508333333333,1.86286187906297,3.46099404761905,2.05260454038715,3.57691666666667,1.6611502039627,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
CHA,0.321541666666667,1.12108310258582,2.62305357142857,1.34629414335664,2.71225,0.905904739282457,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
HER,0.682041666666667,1.37276442307692,1.97964285714286,1.53261247086247,2.10158333333333,1.19455375874126,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
CAM,2.20420833333333,3.20104741392783,5.20777976190476,3.43349061918827,5.37125,2.95783974674543,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
LOO,0.680708333333333,1.71566720779221,3.68555357142857,1.92931541375291,3.89416666666667,1.50111392773893,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
LAK,0.409541666666667,1.34684376040626,2.88149404761905,1.55577651515152,3.07645833333333,1.13299446386946,Chinook,win_outmigrants,rearing,2014-04-15,2015-01-31,18,9,2014
MAR,0.016,0.644996185018981,1.42335119047619,0.823552187134503,1.50716666666667,0.462480667044203,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
STH,0.231041666666667,1.26120025807526,2.00314285714286,1.43830288461538,2.06558333333333,1.08490734265734,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
VAL,0.236,1.13186116217116,2.128,1.29358058857809,2.210125,0.966370775058275,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
SEC,0.0325,1.13686627565578,6.83642942176871,1.56458354145854,13.3465714285714,0.820832343242042,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
SFS,0.734916666666667,1.62466202547453,2.96255952380952,1.90245367132867,3.14845833333333,1.37467365967366,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
BVC,2.556375,3.27858678821179,4.09679761904762,3.43703875291375,4.41783333333333,3.10988825757576,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
SUL,0.101833333333333,0.796949969408582,1.7996369047619,0.983824155011655,1.85629166666667,0.620362140172427,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
BIU,0.691875,1.55978144771895,2.69074404761905,1.74890005827506,2.79579166666667,1.37615996503497,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
CHA,0.171666666666667,0.848979857099422,1.71894047619048,1.03455448717949,1.93433333333333,0.668063108087565,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
HER,0.773375,1.47497495293168,2.06340476190476,1.63740501165501,2.15120833333333,1.30989670745921,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
CAM,1.20891666666667,2.53565877872128,4.09679761904762,2.71265850815851,4.21558333333333,2.34722727272727,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
LOO,0.648875,1.50931175074925,2.90345238095238,1.70956512237762,3.28429166666667,1.30407400932401,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
LAK,0.172875,1.12425374625375,2.27379166666667,1.30636786130536,2.482875,0.936438228438228,Chinook,win_outmigrants,rearing,2015-04-15,2016-01-31,18,9,2015
MAR,0.0719411764705882,1.15128478584695,2.91551190476191,1.36713665501166,3.27033333333333,0.935857373798216,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
STH,0.781541666666667,1.55398953130203,2.32741071428571,1.74633595571096,2.43729166666667,1.35460431235431,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
VAL,0.672,1.3730093031968,2.35079761904762,1.54879851398601,2.486,1.18522494172494,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
SEC,0.0695909090909091,1.12706447529743,2.85563095238095,1.34475148336512,3.02304166666667,0.915727312460267,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
SFS,0.75125,1.77811842324342,3.42147619047619,1.98703292540793,3.57695833333333,1.57109149184149,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
BVC,2.5695,3.54454915917416,5.44510119047619,3.7408412004662,5.70595833333333,3.34603554778555,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
SUL,0.294291666666667,0.996842742402525,2.18853571428571,1.18054851398601,2.34925,0.810231041603324,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
BIU,0.737208333333333,1.77000441225441,3.06777976190476,2.01463024475525,3.232375,1.53679443473193,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
CHA,0.01,0.779077288544365,2.21024404761905,0.980008517670989,2.41458333333333,0.593146433970513,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
WFC,0.453625,1.37156546145883,2.76721428571429,1.56751108492956,3.10795833333333,1.17977937645688,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
LOO,0.632458333333333,1.63032274642025,2.85221428571429,1.86180973193473,2.97245833333333,1.40381553030303,Chinook,win_outmigrants,rearing,2016-04-15,2017-01-31,18,9,2016
MAR,0.221875,1.33398909905312,3.45027380952381,1.61630769230769,3.569125,1.05884357124759,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
STH,0.653666666666667,1.95397447776861,4.10138690476191,2.16928430627344,4.239,1.73016374100537,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
VAL,0.69175,1.80251412055336,3.6489880952381,2.00625583384007,3.79733333333333,1.58632935365359,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
SEC,0.0516666666666667,1.40314614823349,3.79152380952381,1.65021064814815,4.00741666666667,1.15029709677419,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
SFS,0.726625,2.01457582504452,4.45585714285714,2.32567208878078,4.60591666666667,1.70314523310023,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
BVC,2.77104166666667,3.89343826796392,6.62114285714286,4.1475475511807,6.68554166666667,3.63580530885781,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
SUL,0.116583333333333,1.20412132280763,3.11039880952381,1.44820261984392,3.19575,0.947259900932401,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
BIU,0.723125,1.86407905612503,4.04820833333333,2.13535505346103,4.21208333333333,1.60588601499949,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
CHA,0.0105,0.838819145735591,3.57257142857143,1.12439225146199,4.07104166666667,0.573906678467556,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
WFC,0.744333333333333,1.58300763403263,3.06092857142857,1.82229711538462,3.189,1.34912543706294,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
LOO,0.926916666666667,2.08735981934732,4.45301785714286,2.36801762820513,4.86954166666667,1.81679612470862,Chinook,win_outmigrants,rearing,2017-04-15,2018-01-31,18,9,2017
MAR,0.0911052631578947,1.03801069181391,2.60554761904762,1.24599096736597,2.75945833333333,0.831697458327333,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
STH,0.20475,1.4068469030969,2.98330952380952,1.58359863053613,3.09583333333333,1.2307027972028,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
VAL,0.367291666666667,1.24526545954046,2.63614285714286,1.40411858974359,2.74725,1.08429871794872,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
SEC,0.216,1.27052343406593,3.34010714285714,1.46658712121212,3.461375,1.07409061771562,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
SFS,0.548875,1.5431810048285,3.52804166666667,1.76457750582751,3.75141666666667,1.32617932983683,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
BVC,2.52716666666667,3.41020617549118,5.810875,3.60150262237762,6.08679166666667,3.21964710955711,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
SUL,0.0903125,0.838793697635923,2.32611904761905,1.02910096153846,2.5255,0.650634580783875,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
BIU,0.620166666666667,1.60151527389277,3.34667261904762,1.80368968531469,3.47466666666667,1.40759744755245,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
WFC,0.74725,1.68005393439893,3.37106547619048,1.88247144522145,3.52145833333333,1.48788992424242,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
LOO,0.203291666666667,1.33220726136183,3.60945833333333,1.5736502039627,3.80470833333333,1.11312059997973,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
CHC,0.244666666666667,1.05970047839841,2.09716666666667,1.24096488927739,2.19425,0.888008936606872,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
LAK,0.2805,1.19553282634033,3.12535714285714,1.39917817599068,3.28245833333333,0.990714935897436,Chinook,win_outmigrants,rearing,2018-04-15,2019-01-31,18,9,2018
MAR,0.02225,0.890785392116401,2.55591071428571,1.12366444246738,2.82958333333333,0.666564852477058,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
STH,0.015,1.06810175746822,2.2501369047619,1.2476771076363,2.41208333333333,0.882580999872139,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
VAL,0.0225,1.07457045506328,2.510375,1.26068502331002,2.62920833333333,0.88575370084461,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
SFS,0.145818181818182,1.4775117685345,3.81134523809524,1.7257483974359,3.95029166666667,1.23037958253867,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
BVC,2.351375,3.4137909889024,5.55564880952381,3.62749577505828,5.79995833333333,3.20105871212121,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
BIU,0.32,1.37287120541304,3.33288095238095,1.62852730224321,3.58916666666667,1.11924461557726,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
WFC,0.858166666666667,1.72171045621046,3.34598214285714,2.00326835664336,3.512,1.48170119463869,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
CAM,1.51720833333333,2.40495581501832,3.71079166666667,2.64284396853147,3.86883333333333,2.17258435314685,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
CHC,0.0207,0.945656324881577,2.26100595238095,1.14629050978897,2.36691666666667,0.755457219047162,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
LAK,0.292625,1.18205656843157,2.62384523809524,1.38691418997669,2.72829166666667,0.975303321678322,Chinook,win_outmigrants,rearing,2019-04-15,2020-01-31,18,9,2019
MAR,0.130153846153846,1.04815271967906,2.00947023809524,1.29128327379143,2.19875,0.805739536638575,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
VAL,0.131076923076923,1.04291191542937,2.02824404761905,1.21140107808858,2.196875,0.860175642087332,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
SFS,0.185,1.56160518648019,3.37480952380952,1.82639408508159,3.67229166666667,1.30436465617716,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
BVC,2.262875,3.43219709457209,4.83980952380952,3.61780973193473,4.89391666666667,3.22995775058275,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
BIU,0.344583333333333,1.46582773476523,3.31291071428571,1.67730201048951,3.67720833333333,1.26068225524476,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
WFC,0.766916666666667,1.90863757076257,3.63743452380952,2.1415337995338,3.71908333333333,1.6882601981352,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
CAM,0.1513,1.60289751751871,4.16472023809524,1.85911917249417,5.21016666666667,1.35191733936354,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
CHC,0.0367777777777778,0.887077599605135,1.73648214285714,1.05891113053613,1.87020833333333,0.705972913644242,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
LAK,0.13875,1.36505527805528,3.08105357142857,1.55984455128205,3.45566666666667,1.16569245337995,Chinook,win_outmigrants,rearing,2020-04-15,2021-01-31,18,9,2020
MAR,0.007,0.807224114002008,1.91675,0.986248201345756,2.04679166666667,0.628311779448622,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
VAL,0.0313636363636364,0.854853105373647,1.47977976190476,1.01731016899767,1.58266666666667,0.681003350815851,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
BVC,2.397125,3.18075066978476,4.69727976190476,3.36463948929858,4.9445,2.9971858974359,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
BIU,0.356333333333333,1.29081007850845,2.76141071428571,1.50034055437316,3.113625,1.08725932400932,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
CHA,0.05,1.38587640190479,3.05166666666667,1.65172141822235,3.13791666666667,1.10760065347335,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
WFC,0.508083333333333,1.49672483358747,3.15432142857143,1.69502382376396,3.24104166666667,1.29813652680653,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
CAM,0.607041666666667,1.35837154512155,2.00427380952381,1.5526546994672,2.253375,1.16451966783217,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
LAK,0.222,0.987015548762831,2.16931547619048,1.16891606491335,2.42929166666667,0.797518356643357,Chinook,win_outmigrants,rearing,2021-04-15,2022-01-31,18,9,2021
VAL,0.196041666666667,1.08139645960101,2.42813095238095,1.27056279137529,2.83125,0.887155157342657,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
BIU,0.428666666666667,1.46352495421245,3.42891666666667,1.70383784965035,3.82833333333333,1.23643167249417,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
CHA,0.457083333333333,2.53591255244755,5.65675595238095,2.82248441142191,5.85304166666667,2.24651063519814,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
WFC,0.534958333333333,1.49275947802198,3.18877976190476,1.70798787878788,3.41683333333333,1.28368764568765,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
CAM,0.206,1.31669936313686,3.89049404761905,1.55932255244755,4.14225,1.07040180652681,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
LOO,0.118913043478261,1.06343636082961,2.44158928571429,1.31477192982456,2.718375,0.823040052123061,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
LAK,0.0327058823529412,1.0481804567981,2.83073214285714,1.28360664335664,3.311375,0.831849736048266,Chinook,win_outmigrants,rearing,2022-04-15,2023-01-31,18,9,2022
VAL,0.213041666666667,1.08781651752094,2.56626190476191,1.25302873408643,2.647375,0.916171911421911,Chinook,win_outmigrants,rearing,2023-04-15,2024-01-31,18,9,2023
BVC,2.35266666666667,3.268824388304,6.16138095238095,3.46768006679218,6.31729166666667,3.05532546620047,Chinook,win_outmigrants,rearing,2023-04-15,2024-01-31,18,9,2023
CHA,0.641875,1.66314114468864,3.5533630952381,1.93809804778555,3.82620833333333,1.39879820512821,Chinook,win_outmigrants,rearing,2023-04-15,2024-01-31,18,9,2023
WFC,0.515666666666667,1.55197796370296,3.576375,1.79880958624709,3.68208333333333,1.32011593822844,Chinook,win_outmigrants,rearing,2023-04-15,2024-01-31,18,9,2023
VAL,0.581958333333333,1.12769357142857,2.05039285714286,1.2766756993007,2.32554166666667,0.964541806526807,Chinook,win_outmigrants,rearing,2024-04-15,2025-01-31,18,9,2024
BVC,2.63745833333333,3.33652328255078,5.08735119047619,3.53906614219114,5.25541666666667,3.13627523892774,Chinook,win_outmigrants,rearing,2024-04-15,2025-01-31,18,9,2024
MAR,0.366666666666667,1.32679402357926,2.21856547619048,1.55506746464646,2.45816666666667,1.089854,Chinook,spr_outmigrants,rearing,1994-04-15,1995-04-30,18,9,1994
STH,1.10404166666667,2.46587497247771,3.26736904761905,2.66972559749279,3.47895833333333,2.25372877209596,Chinook,spr_outmigrants,rearing,1994-04-15,1995-04-30,18,9,1994
VAL,1.36604166666667,2.18359482864179,3.08648214285714,2.36299187275628,3.237125,2.00420318779028,Chinook,spr_outmigrants,rearing,1994-04-15,1995-04-30,18,9,1994
MAR,0.7495,2.14199503638354,4.25773214285714,2.39951179848905,4.66995833333333,1.87906505569351,Chinook,spr_outmigrants,rearing,1995-04-15,1996-04-30,18,9,1995
STH,1.712,3.18910452948902,4.89741558441559,3.40810793439716,5.04945833333333,2.96435629102535,Chinook,spr_outmigrants,rearing,1995-04-15,1996-04-30,18,9,1995
VAL,0.408333333333333,2.17953593661303,3.97624404761905,2.40130310178149,4.236875,1.96644494150912,Chinook,spr_outmigrants,rearing,1995-04-15,1996-04-30,18,9,1995
MAR,0.624541666666667,2.01249071774438,4.6687380952381,2.29684116161616,4.86033333333333,1.74904063285024,Chinook,spr_outmigrants,rearing,1996-04-15,1997-04-30,18,9,1996
STH,0.732833333333333,1.95613226772081,3.34201785714286,2.18370858514737,3.475,1.72504599525077,Chinook,spr_outmigrants,rearing,1997-04-15,1998-04-30,18,9,1997
MAR,0.0441428571428571,1.14564757995824,2.49071428571429,1.35288296803653,2.75554166666667,0.939090437051533,Chinook,spr_outmigrants,rearing,1998-04-15,1999-04-30,18,9,1998
STH,2.0555,2.87416079100818,4.17064285714286,3.06282996296296,4.35825,2.68573150841751,Chinook,spr_outmigrants,rearing,1998-04-15,1999-04-30,18,9,1998
MAR,0.464333333333333,1.60207759777617,3.753125,1.82099461471211,3.873875,1.37127161455957,Chinook,spr_outmigrants,rearing,1999-04-15,2000-04-30,18,9,1999
STH,1.39533333333333,2.16740206648034,3.32951785714286,2.35507863571539,3.48091666666667,1.96979576684397,Chinook,spr_outmigrants,rearing,1999-04-15,2000-04-30,18,9,1999
VAL,0.743166666666667,1.65128328436769,3.41725595238095,1.83080652077552,3.53825,1.46044491521428,Chinook,spr_outmigrants,rearing,1999-04-15,2000-04-30,18,9,1999
SEC,0.282,1.70297763029089,4.2015,1.92214321493625,4.389375,1.48096063989863,Chinook,spr_outmigrants,rearing,1999-04-15,2000-04-30,18,9,1999
SFS,0.246916666666667,1.23501182272292,3.15633928571429,1.47527042861548,3.34195833333333,0.990130077425355,Chinook,spr_outmigrants,rearing,1999-04-15,2000-04-30,18,9,1999
MAR,0.304166666666667,1.3309931183061,2.67220238095238,1.54488844927536,2.780125,1.10100845163943,Chinook,spr_outmigrants,rearing,2000-04-15,2001-04-30,18,9,2000
STH,0.788625,1.59188944705813,2.62982738095238,1.77874587439614,2.756,1.39461888888889,Chinook,spr_outmigrants,rearing,2000-04-15,2001-04-30,18,9,2000
VAL,0.721416666666667,1.33741160700116,2.24326785714286,1.50593437874396,2.58804166666667,1.15314933333333,Chinook,spr_outmigrants,rearing,2000-04-15,2001-04-30,18,9,2000
SFS,0.05825,1.14864586080679,2.34559523809524,1.43921114369501,2.9965,0.866456366078512,Chinook,spr_outmigrants,rearing,2000-04-15,2001-04-30,18,9,2000
MAR,0.120958333333333,1.39377777075166,2.72940476190476,1.62429715217391,3.14025,1.15859918655566,Chinook,spr_outmigrants,rearing,2001-04-15,2002-04-30,18,9,2001
STH,0.959833333333333,1.98460965518406,2.78783333333333,2.17163344444444,2.89491666666667,1.79201771867612,Chinook,spr_outmigrants,rearing,2001-04-15,2002-04-30,18,9,2001
VAL,0.0625238095238095,1.29919328672746,2.28822023809524,1.49054555555556,2.60445833333333,1.11205974704492,Chinook,spr_outmigrants,rearing,2001-04-15,2002-04-30,18,9,2001
MAR,0.663583333333333,1.36767220396311,2.70102380952381,1.58389974396135,2.98741666666667,1.15421606038647,Chinook,spr_outmigrants,rearing,2002-04-15,2003-04-30,18,9,2002
STH,1.4735,2.18413809321175,3.10968452380952,2.355073,3.20045833333333,2.00659311111111,Chinook,spr_outmigrants,rearing,2002-04-15,2003-04-30,18,9,2002
SEC,1.16158333333333,2.44764492806484,4.37205952380952,2.64513211111111,4.5425,2.25345388888889,Chinook,spr_outmigrants,rearing,2002-04-15,2003-04-30,18,9,2002
MAR,0.374708333333333,1.34459529567138,3.84589523809524,1.57571858387757,4.00408333333333,1.1152526993423,Chinook,spr_outmigrants,rearing,2003-04-15,2004-04-30,18,9,2003
STH,0.730666666666667,1.73511321982227,3.50977380952381,1.91812859427999,3.79541666666667,1.55297624347762,Chinook,spr_outmigrants,rearing,2003-04-15,2004-04-30,18,9,2003
VAL,0.466958333333333,1.39738209220346,3.32032738095238,1.57734763382303,3.57495833333333,1.21728000900291,Chinook,spr_outmigrants,rearing,2003-04-15,2004-04-30,18,9,2003
SEC,0.967125,2.32542457465671,5.08358333333333,2.55005234504678,5.23783333333333,2.1063655099404,Chinook,spr_outmigrants,rearing,2003-04-15,2004-04-30,18,9,2003
SFS,0.420833333333333,1.32081233832374,3.50558333333333,1.56396977563377,3.82741666666667,1.08584821091746,Chinook,spr_outmigrants,rearing,2003-04-15,2004-04-30,18,9,2003
STH,0.852416666666667,1.6752901209051,2.4447380952381,1.851193,2.54641666666667,1.49361321985816,Chinook,spr_outmigrants,rearing,2004-04-15,2005-04-30,18,9,2004
VAL,0.536041666666667,1.34977629078014,2.177,1.52384866666667,2.317875,1.16940530023641,Chinook,spr_outmigrants,rearing,2004-04-15,2005-04-30,18,9,2004
SFS,0.238791666666667,1.18829150199239,2.29969047619048,1.41290303842717,2.436375,0.970603516627688,Chinook,spr_outmigrants,rearing,2004-04-15,2005-04-30,18,9,2004
MAR,0.056047619047619,1.08433053667984,2.57357142857143,1.30539916092298,2.68695833333333,0.853108685446009,Chinook,spr_outmigrants,rearing,2005-04-15,2006-04-30,18,9,2005
STH,0.776333333333333,1.66013515337063,2.60073214285714,1.85693783862679,2.76570833333333,1.4579698115942,Chinook,spr_outmigrants,rearing,2005-04-15,2006-04-30,18,9,2005
VAL,0.360166666666667,1.17835596767584,2.74846428571429,1.3749388949074,3.06370833333333,0.972200704210614,Chinook,spr_outmigrants,rearing,2005-04-15,2006-04-30,18,9,2005
SFS,0.217083333333333,1.07417917831814,2.69533333333333,1.35864740425532,3.14420833333333,0.810152,Chinook,spr_outmigrants,rearing,2005-04-15,2006-04-30,18,9,2005
STH,0.885166666666667,1.80121040024779,3.44184523809524,2.03080873643693,3.69208333333333,1.56232181267806,Chinook,spr_outmigrants,rearing,2006-04-15,2007-04-30,18,9,2006
VAL,0.615708333333333,1.75571815296563,3.66932738095238,1.96291373275214,3.88408333333333,1.5316676217765,Chinook,spr_outmigrants,rearing,2006-04-15,2007-04-30,18,9,2006
MAR,0.338541666666667,1.19020329457036,2.45764285714286,1.42283950789229,2.80495833333333,0.956973653667595,Chinook,spr_outmigrants,rearing,2007-04-15,2008-04-30,18,9,2007
SFS,1.11729166666667,1.89062856130037,3.39933928571429,2.13405607269504,3.95708333333333,1.65223760310669,Chinook,spr_outmigrants,rearing,2007-04-15,2008-04-30,18,9,2007
BIL,0.470208333333333,1.4203802279665,2.88276785714286,1.65397066942719,3.17525,1.17667238562092,Chinook,spr_outmigrants,rearing,2007-04-15,2008-04-30,18,9,2007
MAR,0.0504,1.41787509551415,3.50697619047619,1.66220944444444,3.70954166666667,1.15214544444444,Chinook,spr_outmigrants,rearing,2008-04-15,2009-04-30,18,9,2008
STH,0.359625,1.65985017282645,3.25302380952381,1.86705055555556,3.359375,1.43267723877069,Chinook,spr_outmigrants,rearing,2008-04-15,2009-04-30,18,9,2008
VAL,0.213791666666667,1.67752583880616,3.4638630952381,1.8848951411015,3.6595,1.44653488658777,Chinook,spr_outmigrants,rearing,2008-04-15,2009-04-30,18,9,2008
SFS,0.508833333333333,1.91318358143221,3.68989285714286,2.21319276685393,3.99775,1.59209558032513,Chinook,spr_outmigrants,rearing,2008-04-15,2009-04-30,18,9,2008
BIL,1.63025,2.8852948727923,4.58919047619048,3.17659988737303,5.7595,2.59831842619746,Chinook,spr_outmigrants,rearing,2008-04-15,2009-04-30,18,9,2008
MAR,0.0940454545454545,1.30386508000982,3.27547023809524,1.51058787943262,3.36195833333333,1.08411422943723,Chinook,spr_outmigrants,rearing,2009-04-15,2010-04-30,18,9,2009
